date,naphtha_price,ethylene_price,margin_per_ton
2024-09-03,708.3508832644466,1079.9044994850572,-14.563344867538262
2024-09-04,731.5889100998467,1095.6794446327513,-29.772435500377583
2024-09-05,733.6570676824393,1100.57701253485,-27.63241104173585
2024-09-06,739.8158197101867,1110.7499517168405,-25.671141230075023
2024-09-09,743.8268217991662,1123.919782248678,-17.849313483543483
2024-09-10,725.2174681556564,1107.5314693141574,-9.425154893384502
2024-09-11,710.3690728835504,1096.43307188213,-0.7256919626039462
2024-09-12,696.5545046159491,1075.1844066778015,-3.5549328101307083
2024-09-13,695.4710373547974,1087.067476613504,9.77276014044071
2024-09-16,701.3915993728571,1095.562069151373,10.373269987563503
2024-09-17,716.4223775059229,1101.2588920456906,-3.970944628873326
2024-09-18,692.174868369353,1075.3471664616363,2.4473419691656773
2024-09-19,688.7845315046677,1083.5873779646167,15.208002625059748
2024-09-20,711.6722215166085,1093.4076175818063,-5.488677773671611
2024-09-23,738.8555696735903,1133.0912474262293,-2.049512138557702
2024-09-24,747.7147542546973,1144.9971984253318,-1.9558072475978179
2024-09-25,775.2821172134093,1171.3528873361622,-12.356602281716732
2024-09-26,768.1760676551111,1166.5524898483645,-7.682267025116971
2024-09-27,750.3728988679176,1155.1809309576774,4.683732467120649
2024-09-30,748.0457285005489,1156.4089078628926,9.014603195494146
2024-10-01,751.2872378556847,1149.3741669404424,-2.3421502004705417
2024-10-02,765.8213532214754,1153.251813091738,-17.843324536895807
2024-10-03,775.3255172706351,1146.8851186732138,-36.88223768763305
2024-10-04,778.5451967793465,1142.4066469617162,-45.653615410745715
2024-10-07,777.7167693993667,1136.0462988576437,-50.909393674845205
2024-10-08,749.6370920165301,1101.503322222281,-48.0128004664258
2024-10-09,749.4394115282237,1107.7306799241542,-41.52186878014402
2024-10-10,731.0954380334258,1072.4633139111247,-52.330603466776324
2024-10-11,720.2645376803043,1061.805263308327,-48.54745359874539
2024-10-14,712.4200896638991,1048.4617285804293,-51.431724304769546
2024-10-15,721.3934416612902,1065.6306887662995,-46.22723344875419
2024-10-16,729.1459041519207,1064.9075724875743,-57.286966381653315
2024-10-17,729.2565419544516,1064.1006114320369,-58.241444507231904
2024-10-18,712.096160852915,1057.725094360195,-41.73645344369163
2024-10-21,712.5160728510963,1054.5430411905968,-45.47838927753162
2024-10-22,727.8509079157075,1075.6240106277542,-44.84386659318909
2024-10-23,736.9123605750505,1095.1204581172908,-37.42935598277643
2024-10-24,744.3862768334021,1090.8518397570813,-51.66319602078818
2024-10-25,738.8823431775575,1095.8517834367667,-39.32467413330994
2024-10-28,729.051808963187,1088.064213031193,-34.004865586389656
2024-10-29,732.8464619378553,1105.130616060441,-21.99799985669938
2024-10-30,747.017523013926,1126.7046377114061,-19.31872630716191
2024-10-31,743.8372341293554,1132.8334789398166,-8.949499899323882
2024-11-01,749.070161777747,1136.417262469767,-12.342953233895742
2024-11-04,764.0687071464367,1155.097939873184,-13.66033632206495
2024-11-05,753.7743807894261,1158.2648554178638,3.2323476986290416
2024-11-06,749.6645636435883,1160.3943708183294,10.841619293545023
2024-11-07,730.6295219645531,1142.6541405264331,18.48144457369574
2024-11-08,718.9205340570047,1122.4974307132493,13.936718637242961
2024-11-11,696.5975250971123,1121.7875602059453,42.99086007646213
2024-11-12,694.5172213506634,1121.9279224267511,45.90496062586669
2024-11-13,706.2208906996173,1132.0292433593224,40.40138909316613
2024-11-14,711.3753795206003,1124.0895315196613,25.589025492194196
2024-11-15,712.9544479458074,1121.7572232912185,21.151292696808582
2024-11-18,717.9317048813491,1128.2306434521781,20.988370277045988
2024-11-19,701.5602317046479,1095.4542097754377,10.040567502573822
2024-11-20,689.8307059490684,1091.3985001843027,21.624225585544878
2024-11-21,694.0677300667545,1099.203085409158,23.779445320151922
2024-11-22,671.559864295884,1053.2629950734768,7.8498426789647056
2024-11-25,664.7853072624468,1044.2394600952694,7.859050412006923
2024-11-26,658.3626374459702,1041.5509238913698,13.734073963409514
2024-11-27,656.5515829853163,1029.7661307946491,4.3640201475608364
2024-11-28,647.4310155824377,1022.7282566466157,9.486902536698835
2024-11-29,648.2507370918042,1023.1517362933697,8.817420170964056
2024-12-02,671.4620004118698,1043.1729199568706,-2.1097472589557356
2024-12-03,672.515461643391,1035.8314160867394,-10.855866104448523
2024-12-04,668.4766730519981,1037.0358664970972,-4.266364238900223
2024-12-05,674.2521140864941,1041.4025970006799,-7.600221781312257
2024-12-06,678.1761472786657,1045.8829604738285,-8.35190256439239
2024-12-09,657.7597180217314,998.8031457969303,-28.20981156537823
2024-12-10,681.6081701418459,1028.0394498679432,-30.771443654518066
2024-12-11,680.6225629170671,1012.8161409217792,-44.68060963431026
2024-12-12,666.5864292614059,1012.422509374566,-26.359396307308543
2024-12-13,637.1193838453349,983.385886130302,-16.106625663477985
2024-12-16,645.9876277002577,993.2913099223478,-18.02552701132913
2024-12-17,653.7141644879564,999.8517636309379,-21.76712235300397
2024-12-18,678.310605074499,1014.3965418052495,-40.01759829408252
2024-12-19,663.4217365173504,1004.0133108154984,-30.54900454096878
2024-12-20,678.1980842652265,1017.5643732684265,-36.699739085208876
2024-12-23,689.0664111289577,1023.4710782720031,-45.28413656660723
2024-12-24,675.7390019541135,1024.2114185872567,-26.773917351561295
2024-12-25,692.1266552059708,1052.7344884492697,-20.101051825358013
2024-12-26,686.8482076466885,1038.2134969821948,-27.584113213389855
2024-12-27,673.7606156273024,1024.9151554777027,-23.432332025367145
2024-12-30,679.6578426579003,1035.1534690815863,-21.05698779561419
2024-12-31,663.9514610463083,1022.9540461074753,-12.314568620935802
2025-01-01,663.9707641101223,1024.1620442770165,-11.13230786981319
2025-01-02,663.556653773102,1022.4657194619633,-12.276485568839348
2025-01-03,669.5950109883117,1029.551654133684,-13.241693850731622
2025-01-06,671.7387234600325,1026.0209831067339,-19.630648173309396
2025-01-07,675.6668189483541,1029.0600596298839,-21.829032301254983
2025-01-08,652.8543552850012,1012.847795030013,-7.624678683322031
2025-01-09,650.1029610403464,1018.5050553162419,1.701107262446726
2025-01-10,648.44214232553,1016.4448531034768,1.855330002770188
2025-01-13,650.6224667129153,1018.7104894989453,1.213867215058258
2025-01-14,646.0356612438902,999.4958605653468,-11.885021093173464
2025-01-15,664.8305604113768,1004.249964423004,-32.19078279216512
2025-01-16,661.0782382183778,1006.9289908074309,-24.508660150406172
2025-01-17,664.9027129384298,1015.7319788328717,-20.80497175170126
2025-01-20,672.7796654830001,1034.148175951141,-12.89137802619257
2025-01-21,675.6582805824208,1062.259583960798,11.381876517570163
2025-01-22,664.5694973175857,1053.9787269834464,17.886063893332107
2025-01-23,660.6193693501843,1045.5574364208521,14.731610620606375
2025-01-24,663.4815910981538,1061.145191139862,26.50306967565689
2025-01-27,655.9002308809581,1047.6265540948264,23.092912920215554
2025-01-28,663.3135668627679,1059.5711057720732,25.15301662171612
2025-01-29,683.6062054884125,1088.1531605629182,26.678219911701603
2025-01-30,685.6778622798895,1087.1485973031158,22.91144759659653
2025-01-31,687.5776221000658,1087.4039746644514,20.63381186436368
2025-02-03,672.3486141542566,1073.0812121935762,26.616393321234114
2025-02-04,670.2282787779585,1068.9970921436482,25.35938710637015
2025-02-05,665.4560675483816,1079.5278104838721,42.2530537526967
2025-02-06,672.568900129548,1094.7652723068388,48.00673880077488
2025-02-07,665.8637906150431,1078.705660175007,40.88727268828302
2025-02-10,662.7085135996497,1077.7315158033432,44.12016433714359
2025-02-11,658.953134898184,1072.249214596773,43.64503473252773
2025-02-12,668.823716154394,1084.4430914766713,42.67813660414595
2025-02-13,658.2350112744789,1070.1503289285927,42.50364722928748
2025-02-14,651.3207666934696,1064.914994199099,46.487305274472874
2025-02-17,639.3321474934454,1051.4352999158361,48.99243659124227
2025-02-18,646.4330334459314,1058.5542247626065,46.64351350136462
2025-02-19,637.1719028098856,1043.8908417558278,44.328304675980235
2025-02-20,638.5724200915997,1049.3803969954567,47.95050353999045
2025-02-21,647.1265194467651,1056.416842646892,43.581483384538615
2025-02-24,633.7362597573546,1055.749016375539,60.76733669906628
2025-02-25,636.9029025673624,1062.2362468779622,63.03237678814571
2025-02-26,640.1232370807853,1055.9975517645394,52.49990232349228
2025-02-27,637.0219106974689,1055.0158252507927,55.65327765416748
2025-02-28,647.5358939114116,1065.7894025645899,52.40821068270782
2025-03-03,615.7488309045777,1032.0689191404467,61.0704779343431
2025-03-04,619.5763164273616,1046.8141266697864,70.71237143330438
2025-03-05,626.879107313787,1075.6049057468992,89.76609599518326
2025-03-06,641.2160584733567,1101.9068224375765,96.9520778064342
2025-03-07,650.8410879160665,1098.5139234804283,80.72580625900628
2025-03-10,659.5131592958595,1112.3128495727158,82.9619705115698
2025-03-11,653.9364707557049,1111.6037788752224,89.68848453428245
2025-03-12,658.1950753442242,1111.0762123451743,83.4827785528754
2025-03-13,656.8184904545994,1106.737013085158,80.97902581235871
2025-03-14,659.1213749944401,1104.6686454363276,75.84014544374077
2025-03-17,664.6690872621937,1092.1616832432164,55.9362335602915
2025-03-18,661.5433563035995,1073.5009996463273,41.443191241527984
2025-03-19,656.3749307151035,1072.993934033609,47.82735974680452
2025-03-20,656.5224411333216,1071.995683139739,46.63242829531009
2025-03-21,657.1560549950455,1086.4951163212936,60.28704299456638
2025-03-24,645.6220022015663,1082.8134689772276,71.98413270847254
2025-03-25,630.2946558998171,1062.7936864836604,72.40081195057087
2025-03-26,632.1531457780483,1056.7666818783152,63.89582084091751
2025-03-27,634.4078485968764,1065.165101559966,69.28797009746404
2025-03-28,622.6668057713337,1052.3130153301345,72.09060763502293
2025-03-31,619.2995620544441,1031.529952207246,55.79720280132051
2025-04-01,617.8404995743649,1023.0320643522068,49.24473158638693
2025-04-02,631.2527447496252,1028.77978843624,37.109462103406486
2025-04-03,648.3708830231715,1040.9376421066547,26.443131409092757
2025-04-04,668.1804366637482,1064.7699265310853,23.862677646087718
2025-04-07,672.7397642551927,1076.3387768628204,29.352424522563524
2025-04-08,682.0286916754465,1097.8411585124368,38.46956961184151
2025-04-09,700.2583173075121,1112.169036196512,28.491279786495852
2025-04-10,685.8734770899723,1073.6525621417436,9.154592688447224
2025-04-11,681.2635012479028,1076.2912285485904,17.939893551386717
2025-04-14,684.950724422419,1080.9114594941616,17.64382693093637
2025-04-15,680.7570888555815,1071.2632190521986,13.587100578089917
2025-04-16,677.3496838580614,1071.6532487676025,18.52033695685384
2025-04-17,658.2005761741093,1060.079313932087,32.478545699941265
2025-04-18,642.9850290386246,1043.9722384774332,36.65886642593375
2025-04-21,636.6433683808464,1034.5579361049488,35.70011159715364
2025-04-22,626.2973424262192,1014.5047623482195,29.441639113260635
2025-04-23,624.277690495609,1003.4212849116026,21.051030917457183
2025-04-24,648.7227567046888,1023.6422616685708,8.678586062319027
2025-04-25,641.9785779763165,1012.7660410506883,6.7946037489329
2025-04-28,631.1776738529785,982.0363932809173,-9.533838523053987
2025-04-29,628.7922928742518,982.7598275865947,-5.629896245740952
2025-04-30,614.0846036254603,969.3855064458045,0.6060349451906859
2025-05-01,602.7439448722021,958.691942771927,5.033349608990875
2025-05-02,606.6470154027726,966.604719124669,7.742031920972295
2025-05-05,611.2483953578884,965.603381498694,0.605521021509503
2025-05-06,620.1067086864848,970.730334611739,-6.0786103035741235
2025-05-07,623.8019210159291,980.287270850521,-1.448623837384389
2025-05-08,621.0449295361162,967.524178844586,-10.535727203568968
2025-05-09,627.3077452477297,964.7981083662298,-21.612218630743087
2025-05-12,618.6901106103679,948.5072049983264,-26.412942482164112
2025-05-13,627.1877946072208,955.628147174729,-30.622245634898718
2025-05-14,605.161026154008,941.9603167080289,-14.921051497315148
2025-05-15,625.3454704817191,975.4431168811672,-8.350843761124906
2025-05-16,619.95539191087,971.4165208241498,-5.190668390343603
2025-05-19,625.1887815942788,983.9351052017373,0.3500630760322565
2025-05-20,625.7314362903884,975.7690758754079,-8.539505845109943
2025-05-21,633.359442701672,988.2926069113039,-6.1866500242588245
2025-05-22,620.1835279053615,973.2737174665147,-3.6376530739673854
2025-05-23,623.0625155223277,976.3017211209384,-4.448299575498481
2025-05-26,628.4218199253706,988.1530998705879,0.2573399700936534
2025-05-27,633.929623879265,992.6819554840413,-2.557543021645415
2025-05-28,620.5391609175116,985.4880095571128,8.102461667097373
2025-05-29,634.469679135046,1015.1961806258864,19.236608445825027
2025-05-30,634.2024649355367,1014.7029609760256,19.09967439530999
2025-06-02,648.7157643567874,1040.8677133149674,25.913360839250913
2025-06-03,652.0829482553265,1050.2569423236182,30.813011316516167
2025-06-04,644.1061550930427,1047.5672748596173,38.759068068893725
2025-06-05,635.6609746725197,1037.8969543005835,40.3489880705572
2025-06-06,634.4630473985503,1032.5028336091627,36.55210374442902
2025-06-09,613.4085179735815,1004.7081108270947,36.83008686231938
2025-06-10,616.9279082670965,1007.5605666263774,34.99002227024869
2025-06-11,613.3595628513547,1007.580060574633,39.76731010616004
2025-06-12,620.3119303862288,1021.420923942756,44.3383500944509
2025-06-13,612.6363552718731,1013.8250557483447,46.97658205251389
2025-06-16,609.7068888553201,1003.2787135799093,40.33619510614915
2025-06-17,595.6607769319312,988.4426540731281,44.22828483055321
2025-06-18,587.9645510021143,998.3483985600097,64.39566389052402
2025-06-19,587.6360577929214,995.7676481119436,62.252904388048364
2025-06-20,584.5442558617518,1007.8326379666939,78.44029681769155
2025-06-23,576.4995584047338,997.6305119847684,78.96443411179007
2025-06-24,570.2353158404264,989.5621584772272,79.24840402332529
2025-06-25,570.7134417601774,998.5950647152277,87.64380903499125
2025-06-26,558.7781716885055,985.2708303233317,90.233268071991
2025-06-27,573.9412527255114,996.48241980069,81.22741616667474
2025-06-30,573.0907335973066,987.6791103427477,73.55813221300559
2025-07-01,550.2236211978573,962.7051506946462,79.07365576416987
2025-07-02,561.4528447846644,970.2243421486959,71.62054910247662
2025-07-03,546.0303450773275,955.9497811660351,77.90932106293178
2025-07-04,547.8023331419113,965.2789911072646,84.87588025138291
2025-07-07,556.7280776909198,971.9604308241928,79.65632723629972
2025-07-08,561.1959089961788,961.5400921364951,63.27888014159009
2025-07-09,571.947175676355,973.7373682294025,61.14113399426253
2025-07-10,582.4987749150234,992.8090570220851,66.14402380205388
2025-07-11,580.5104492183497,989.1443347044078,65.13040241327496
2025-07-14,573.1849771773805,964.2402767459223,49.99364050941506
2025-07-15,572.7546997583662,964.8317420795594,51.15880906840448
2025-07-16,563.7269268318034,961.2090205286606,59.573118086256045
2025-07-17,565.4772651370259,966.3271752413553,62.35748839198743
2025-07-18,559.4781533740248,945.6284965247888,49.657625359422354
2025-07-21,567.2602276414295,958.1439194964057,51.79694930783296
2025-07-22,567.1123938589179,954.4090543051174,48.25919582656013
2025-07-23,565.4732134349832,951.4814857805288,47.5172012005512
2025-07-24,561.7968388638411,931.651615309733,32.5891634912781
2025-07-25,569.6352576929369,927.8432618349738,18.329584911057964
2025-07-28,567.4538976454752,923.4861076236388,16.880910763005204
2025-07-29,570.6205490492135,914.3291568062699,3.501758073985229
2025-07-30,582.2666637681741,930.8384908618729,4.482939170974078
2025-07-31,589.9935256064842,948.3756899638406,11.717655821861626
2025-08-01,583.1607461967543,917.2210771425426,-10.326584453129726
2025-08-04,586.8976631630698,931.2566531568309,-1.273564393928723
2025-08-05,598.292907871215,938.3350803587581,-9.388796802861862
2025-08-06,597.9593735310239,940.7180640132817,-6.561100694750053
2025-08-07,581.4829021559163,920.377581230002,-4.9329549778865385
2025-08-08,576.4080628463059,928.1661979158745,9.622114120799893
2025-08-11,571.3185049945214,935.7217602903672,23.963753631005375
2025-08-12,572.3367208752431,923.8316359126022,10.716008078944697
2025-08-13,593.2213557317507,936.912765233092,-4.049042409242247
2025-08-14,599.6590420846301,956.8111564795578,7.26576703338435
2025-08-15,595.2045499523313,943.0854748658271,-0.5205917372812792
2025-08-18,605.6140413995661,953.9362303034821,-3.5491582292726207
2025-08-19,594.4367293239668,935.2312719118975,-7.351033853391641
2025-08-20,591.4503825476563,940.4395502479299,1.8390401843881818
2025-08-21,589.4736089535971,944.1050416838036,8.140229745674105
2025-08-22,605.5368606813016,969.8866264587001,12.504145550297949
2025-08-25,619.7753786448856,993.8129291363765,17.445757609862426
2025-08-26,604.4350952064326,989.3933690997809,33.47990882453746
2025-08-27,608.1048982751449,992.0404608677471,31.23392983422059
2025-08-28,598.2162340742877,969.311730039867,21.690084607483413
2025-08-29,588.3650132771667,959.7629255849718,25.276241215416235
2025-09-01,578.2105419181803,943.4711859846503,22.523796760409937
2025-09-02,573.4494545869636,944.270584257221,29.671311474602817
2025-09-03,571.6950076712211,941.537709388681,29.27769916038619
2025-09-04,584.567720986316,951.8922663938024,22.468638412047767
2025-09-05,590.863346707587,949.8685182277637,12.050722617647807
2025-09-08,594.63013461961,954.7621384757856,11.921958982972342
2025-09-09,596.9313011411875,953.5781907079019,7.6697891863184395
2025-09-10,587.8746381206724,942.8683790556504,9.035528228087173
2025-09-11,584.2816489121628,947.8813602609727,18.839161711422207
2025-09-12,593.4175128385341,947.5300159667987,6.3066655154199225
2025-09-15,599.953728697953,950.3752052853238,0.43690035471979627
2025-09-16,604.8855728799074,951.6709079214922,-4.843189251717604
2025-09-17,591.4025150310637,947.4712085489189,8.934521840834009
2025-09-18,596.31265405839,942.8601248436055,-2.2234139009144656
2025-09-19,579.1894595182027,922.874582995745,0.6219703048079737
2025-09-22,569.252401380949,911.0309338411879,2.027731999922594
2025-09-23,575.7743901953809,928.9023874808404,11.203200553665852
2025-09-24,573.4226964926847,937.6338852239987,23.070289900419084
2025-09-25,584.8490106374974,945.6701060881617,15.871425238165216
2025-09-26,570.2704905678642,938.5358285976193,28.17517450713376
2025-09-29,576.7016684151332,963.473067534171,44.537509647326715
2025-09-30,590.5779338768257,983.6638564778641,46.226611308763154
2025-10-01,607.0102912220771,991.468500084394,32.12144512162456
2025-10-02,609.4052904272046,991.6676471855911,29.127259949318386
2025-10-03,626.6519404522422,1013.3223630447058,27.786442441716076
2025-10-06,596.7864107430458,996.0618496109824,50.346635286921355
2025-10-07,588.9584290192872,994.6379460939031,59.36004073485344
2025-10-08,585.3221014300336,992.8733407825071,62.443872209128926
2025-10-09,592.0456710070366,1001.1989217219016,61.80469371251945
2025-10-10,583.9525402715797,1004.5519202289074,75.94853320013453
2025-10-13,588.5131855487905,1008.8748891664827,74.19064176809536
2025-10-14,595.9244108515413,1011.778217086726,67.21233595133765
2025-10-15,614.4144205090985,1032.3694015264437,63.15017418097898
2025-10-16,618.5358573279007,1039.4046747700406,64.69019833283971
2025-10-17,610.1881582676957,1020.6960945135663,57.111883489972
2025-10-20,612.9216794748065,1026.4075091960785,59.178603229669875
2025-10-21,626.534873899122,1043.8967674056762,58.51693554018027
2025-10-22,616.25350974776,1038.1447165284333,66.47337019808663
2025-10-23,624.871940411422,1055.4122638301603,72.24967661493099
2025-10-24,628.6450157636199,1048.3048438717103,60.111489520217106
2025-10-27,640.5884689640811,1053.7915928518814,49.673634233106554
2025-10-28,646.6834185120796,1046.0147753633162,33.770217347210064
2025-10-29,654.7066801166853,1047.126991225893,24.1847510703127
2025-10-30,666.0084344657732,1073.614308675925,35.60306272156072
2025-10-31,678.2830567181593,1075.152947621413,20.775538663867223
2025-11-03,668.0567692856303,1057.858753519263,17.116394471756053
2025-11-04,675.0006318784403,1067.7841883672893,17.783345862702163
2025-11-05,676.5726910226108,1072.288622573818,20.191701210336873
2025-11-06,682.6152626470722,1084.0852941168368,23.93161058740725
2025-11-07,700.5692956004877,1100.8642222590067,16.771828125023035
2025-11-10,702.3856553781765,1085.7517114060809,-0.7624957648210966
2025-11-11,687.2786481309174,1065.8148935994705,-0.55663724175281
2025-11-12,674.1372950700243,1055.9142429182575,7.06451615822516
2025-11-13,685.0288342623563,1062.6249266735297,-0.7468523429454308
2025-11-14,679.4827673408017,1053.2765704118958,-2.7004527091731916
2025-11-17,680.6235009480123,1049.917665754527,-7.580335509489373
2025-11-18,684.9102703367477,1056.9144317415958,-6.2992620407344475
2025-11-19,688.273801916296,1067.1215296160462,-0.5768729390150611
2025-11-20,688.2093117038664,1068.6301061496224,1.0176905444672002
2025-11-21,706.8623538780919,1085.8658038138346,-6.617334690287862
2025-11-24,715.0950062505196,1094.2260567650212,-9.233951569004944
2025-11-25,709.1713953899101,1084.8948287909275,-10.66703172895268
2025-11-26,699.3044132287246,1076.2411034697734,-6.164780835192687
2025-11-27,692.0567269794046,1066.0270314239085,-6.715271215297662
2025-11-28,704.8347435991893,1076.9441139779813,-12.835544154271133
2025-12-01,716.8243611490691,1090.6377703113674,-15.128044554058079
2025-12-02,725.7425531529971,1093.5349497037212,-24.12178783360821
2025-12-03,726.5021113634891,1118.6028942326948,-0.06658758529067654
2025-12-04,735.0298108076031,1135.9689142190741,5.929166475603324
2025-12-05,736.6806664097595,1145.6686317751623,13.427743228816325
2025-12-08,722.1188425265418,1123.9274398081602,11.1023164394378
2025-12-09,726.0817510272079,1135.3284826512688,17.219481281658204
2025-12-10,720.421953977308,1128.189447477313,17.626842174235662
2025-12-11,715.4033739512407,1121.652165351687,17.781000083366052
2025-12-12,701.0107947404161,1094.6614589521944,9.980399298306224
2025-12-15,699.3976850516158,1077.3323767594682,-5.197869976019547
2025-12-16,687.9118226087226,1060.9570197726803,-6.258743705616439
2025-12-17,675.9177880025626,1052.152721575974,0.9290042392239002
2025-12-18,670.704329958956,1046.7020614426328,2.429621497358198
2025-12-19,659.6066969356783,1029.9418944850481,0.4662985708104088
2025-12-22,664.6126082645317,1037.8784724426428,1.7283280899338251
2025-12-23,659.3446637195791,1036.1773291582494,7.0511108654773125
2025-12-24,660.9372824438584,1039.0861323831443,7.836422457999788
2025-12-25,677.1421868990714,1050.9049352823276,-1.9513139164341737
2025-12-26,681.0029069125131,1058.2389614048525,0.2350855215016736
2025-12-29,677.8164510565382,1044.9986184953398,-8.756649580044495
2025-12-30,684.5369872594107,1053.579747234149,-9.1362357783986
2025-12-31,684.3133762028143,1053.629424561499,-8.78841037558675
2026-01-01,683.7636712896588,1045.301116167369,-16.3837788855094
2026-01-02,686.1115864662238,1031.8331808077407,-32.982267813890985
2026-01-05,684.9743373557031,1018.1595827399372,-45.13953373433367
2026-01-06,680.3072699830373,1020.3869723195746,-36.689387657808425
2026-01-07,676.6931778070145,1013.2874321499946,-38.97013825935812
2026-01-08,681.3519909918464,1015.4466055741989,-43.022715748262954
2026-01-09,676.0805571310666,1007.6629554444497,-43.77778739697237
2026-01-12,691.3322269371234,1027.1489477414511,-44.62735484138011
2026-01-13,695.5106482703895,1020.9014005207221,-56.44613050646399
2026-01-14,701.1644776430628,1015.1843953193854,-69.70157487136498
2026-01-15,705.2394155584442,1009.6854103831175,-80.63381036147473
2026-01-16,725.6352822427498,1013.5193958869853,-103.9943137700144
2026-01-19,738.0317843643604,1031.294009081816,-102.74837007066446
2026-01-20,715.6625009190512,1011.0225161559325,-93.19415173613584
2026-01-21,730.4818313134555,1033.6952102181972,-90.28056486641015
2026-01-22,709.748613190059,1012.0624882719931,-84.26899598141893
2026-01-23,695.2351801942405,991.469621234022,-85.5106190249652
2026-01-26,686.9890252231677,1000.1527050743794,-65.83266188984419
2026-01-27,687.3134523943969,998.908533602159,-67.50940292370353
2026-01-28,682.5623345321973,1000.675968135027,-59.407144574569315
2026-01-29,688.918003109988,998.9005683893223,-69.65676909066178
2026-01-30,703.6786207897129,1003.105496667958,-85.1326643849925
2026-02-02,699.2567566874503,1003.5622779160208,-78.78006433391295
2026-02-03,716.7959768450413,1016.1955761134836,-89.5323930132381
2026-02-04,718.496930118976,1029.133715864737,-78.86219096056436
2026-02-05,723.9989804015933,1043.878594310468,-71.45337955832292
2026-02-06,734.213881921036,1055.2330819347153,-73.71876062666604
2026-02-09,739.7523191272716,1068.3092782901429,-68.0271472128859
2026-02-10,737.6021480649196,1080.838586905696,-52.630943847530034
2026-02-11,712.7346424009544,1050.7084639439918,-49.60439259061411
2026-02-12,727.4628102276885,1067.5588725005696,-52.39154113634834
2026-02-13,718.4196148347291,1063.0206730153113,-44.87214676432757
2026-02-16,729.1664565774682,1067.6323380893837,-54.58960401390732
2026-02-17,736.300698618699,1072.8933016622696,-58.84096316266243
2026-02-18,733.2126945897026,1069.671783681856,-57.94514243774745
2026-02-19,744.3155628444089,1069.5126256257547,-72.90812483345712
2026-02-20,738.1364925389246,1070.295076772276,-63.88691327962351
2026-02-23,722.1769736123374,1042.455073649271,-70.44755783384551
2026-02-24,727.0645103256951,1046.9684740424204,-72.45087305850632
2026-02-25,723.7351215931792,1045.6027308408004,-69.37743128343857
2026-02-26,711.0550547780573,1060.241569422071,-37.83183694867205
2026-02-27,698.5994283874588,1045.2412024813852,-36.22470203522653
2026-03-02,681.6848938817528,1026.4496184464717,-32.46357339586541
2026-03-03,697.0121174258912,1040.4915427111014,-38.857947190086975
2026-03-04,702.2861868576178,1041.0703993597203,-45.311183117103496
2026-03-05,721.0152956802099,1059.24330431765,-52.110423255963155
2026-03-06,705.2765074327064,1052.2612406918545,-38.107435885087284
2026-03-09,699.8097655544716,1052.7009763825408,-30.37871102342126
2026-03-10,700.0523216061746,1055.1837450261257,-28.219350448773753
2026-03-11,700.2634889713894,1047.342770025969,-36.34188193588352
2026-03-12,682.3996497053561,1039.837325705385,-20.02887390175647
2026-03-13,679.8740468481192,1039.9047666816048,-16.59396244922084
2026-03-16,673.86926667234,1016.7349381172352,-31.757417445884812
2026-03-17,659.3559168230033,1015.4633719514655,-13.677850479205517
2026-03-18,650.4243249071342,1003.8735540321625,-13.358879177349763
2026-03-19,634.7297761342663,984.8467797376194,-11.459588441402389
2026-03-20,630.538554760544,979.0682516952758,-11.64982131878287
2026-03-23,629.3880048860077,972.7952530961907,-16.388753418486317
2026-03-24,623.2854031634511,967.0245810588015,-14.022623159133332
2026-03-25,626.1174379077837,968.5039898427572,-16.319260700954487
2026-03-26,642.922431343529,985.7594803417139,-21.470428116324683
2026-03-27,643.9538692334014,981.3220461438699,-27.283112833998644
2026-03-30,653.7504193737749,981.9649187920479,-39.70230703965194
2026-03-31,636.3390868519907,958.4434073207527,-40.00870848190152
2026-04-01,642.0110664065458,954.6343859106534,-51.380369298074356
2026-04-02,654.4823138076686,965.8848281979836,-56.7582568789079
2026-04-03,638.0786220564079,949.831011064986,-50.940485010224506
2026-04-06,655.4326960436442,958.8304528095036,-65.079808582022
2026-04-07,641.1166642284306,950.7522587929848,-54.06996017825611
2026-04-08,653.6924423811188,970.319572653365,-51.270350521460045
2026-04-09,649.5313546087943,968.3822959598913,-47.659510185167846
2026-04-10,652.1300034805997,980.4084712742357,-39.09820003323057
2026-04-13,673.4364868192413,998.8757464664249,-49.039569292563556
2026-04-14,686.177821395339,1007.5112663068785,-57.39249555357355
2026-04-15,691.3382957676112,1004.4222223772271,-67.36217197958786
2026-04-16,681.7481553037688,999.819325128655,-59.17821527637011
2026-04-17,670.9731965669387,997.9623265342195,-46.668602221698734
2026-04-20,664.1481967837422,992.6593080499953,-42.87162099499426
2026-04-21,662.3568144681037,988.4222175603043,-44.72020173050066
2026-04-22,662.8284679960545,997.8866120737493,-35.88467858765671
2026-04-23,694.3420340258872,1016.5425958844062,-59.24678281677677
2026-04-24,696.3128885857404,1016.975828891347,-61.44135588964025
2026-04-27,684.9614244715494,1009.6590539475544,-53.62284534784487
2026-04-28,674.2944783988371,999.7333676790506,-49.325936852732184
2026-04-29,686.4099551426514,993.8339758030567,-71.37929772047846
2026-04-30,687.8798233610019,999.1516828473165,-68.02141496735271
2026-05-01,676.2823087748195,993.7079040118743,-58.0018410212183
2026-05-04,678.951471042354,993.4132245636908,-61.85540349278119
2026-05-05,690.8011845921576,993.2647250158527,-77.80352110702404
2026-05-06,696.533321397738,996.6661465578238,-82.04494863916011
